002,R,48827245,C,11442.39
003,R,94060961,C,14191.63
010,R,88182523,E,17289.56
004,R,13100148,E,13727.41
002,R,86772800,E,2605.35
003,D,80125050,E,13345.25
004,R,71173241,C,2149.27
004,R,49486992,E,15683.48
004,R,68958820,E,14601.46
003,D,32597547,E,12491.43
010,D,58450819,C,7673.91
001,R,24185178,C,4309.00
004,R,73842835,C,6926.89
003,R,21691559,C,12641.10
002,D,45980439,C,1474.33
004,D,34923069,C,9448.34
001,R,45300432,E,17048.88
002,R,59487418,C,5786.94
003,D,80125050,C,1131.09
002,D,86772800,E,14326.22
002,D,26366233,E,15712.65
003,R,16826886,C,9308.07
003,R,21691559,E,10850.97
010,D,17543924,C,9742.16
003,R,27693573,E,14634.74
004,R,81567991,E,13572.21
003,R,21691559,E,13724.08
001,D,81298659,C,8039.16
004,R,34923069,C,15114.95
010,R,57567982,C,10003.28
010,R,11071187,C,986.01
001,R,76881922,E,10804.33
002,D,21098705,E,1890.30
001,R,83325131,E,13416.94
002,R,59487418,C,4749.88
003,R,44240126,E,1451.85
003,D,94060961,C,10333.46
002,R,88236298,E,14694.71
003,R,93633726,E,4187.59
002,R,33388336,C,7767.31
003,R,27693573,C,6828.08
001,D,21428814,C,7514.46
004,R,84111204,E,8663.68
004,R,18741861,C,6892.96
004,D,38538953,C,2493.48
001,D,96354318,E,15768.52
004,R,81567991,C,9166.16
001,R,18778637,E,456.88
003,R,44240126,E,128.61
010,R,92200362,E,3816.91
004,D,62674098,C,14986.60
004,R,30143075,E,15909.22
004,R,54078796,C,15826.23
003,R,23436461,C,5889.33
004,R,73842835,E,852.93
004,D,13100148,E,2697.80
002,R,56192459,C,3076.71
001,D,24185178,E,12243.30
003,R,83285634,E,8779.04
010,R,17035798,C,11296.86
003,D,96336228,C,2587.37
010,R,99652124,C,4493.73
003,D,21691559,C,15862.76
001,R,76881922,C,17001.25
003,R,78148020,E,12590.08
010,D,92200362,C,2032.08
002,D,86772800,C,16837.82
001,D,25406802,C,6836.69
001,D,97353350,C,2294.51
001,R,83325131,E,10032.06
004,R,77921801,C,1074.53
010,D,96570827,E,16993.82
003,D,44240126,E,4146.29
010,R,38009354,C,1581.07
002,R,41585714,C,12690.70
003,R,27693573,C,17297.69
004,R,14155426,E,12699.54
003,R,57771780,C,13808.01
003,R,96336228,C,1920.50
003,R,78148020,C,5457.55
002,R,65984962,C,4468.99
002,R,26551701,E,1068.01
004,R,38538953,C,7744.28
002,R,48827245,C,5566.84
010,R,81485608,C,2583.98
002,R,17599227,E,942.61
003,D,61103948,E,6375.03
010,R,33667416,E,11377.07
001,R,53683808,C,5409.89
010,R,38009354,C,13670.05
002,R,88236298,C,12755.12
002,D,45980439,E,10342.36
001,R,94059392,E,685.73
010,R,38009354,E,8714.11
002,R,31595728,C,11881.47
002,R,91958283,E,6935.08
003,R,61194129,E,16842.55
002,D,45980439,E,5326.11
003,R,41649356,E,7559.67
010,D,19598750,C,2493.92
004,D,71173241,C,2968.16
001,D,24185178,C,15405.92
003,D,21691559,E,7130.48
010,D,10417081,C,13734.92
002,R,88236298,E,5850.77
002,R,22246171,E,12861.73
003,R,83285634,C,1246.61
001,R,83325131,E,16012.96
001,D,35064840,C,7961.91
001,R,97353350,C,13657.81
003,D,72916905,E,1594.26
004,R,40634716,C,16863.22
004,D,73842835,C,13336.92
003,R,94060961,E,2827.53
003,R,57771780,C,6878.41
010,R,33667416,E,14051.90
002,D,91958283,E,413.57
001,R,68993010,C,9592.33
004,R,77614035,C,2170.46
002,D,41585714,C,17132.25
001,R,25406802,E,10690.21
001,R,97353350,C,7325.95
002,R,56192459,C,14089.47
002,R,46162723,E,12992.09
001,R,96354318,E,16313.21
002,R,23045932,C,14961.21
002,R,17599227,C,13057.59
001,R,96175615,C,5672.70
003,D,59475125,C,2920.59
001,D,71086164,E,4097.07
010,R,96570827,C,5133.94
003,D,14855511,E,14180.16
004,R,13100148,C,7987.45
003,R,44240126,C,17157.96
003,D,44240126,E,10534.65
002,R,22246171,E,5.98
004,D,44340261,E,1679.12
010,R,33667416,E,14565.84
002,R,23098509,C,9562.04
010,R,17035798,E,2196.89
001,R,94059392,C,13674.05
010,R,24908386,C,2267.95
004,D,30143075,E,898.00
001,R,18778637,E,8788.52
004,D,95519984,C,6962.19
004,R,68958820,C,16837.00
002,D,86772800,C,14018.83
002,R,16837003,E,10035.62
004,D,44340261,E,10229.17
004,R,40634716,E,10757.95
004,R,68958820,C,4356.62
004,R,96376956,E,1838.71
002,D,88236298,E,10014.19
010,R,72029305,E,7512.80
003,R,32885396,E,10890.67
002,D,59487418,C,9127.82
002,R,88236298,C,13680.15
010,D,77333643,C,14770.00
004,R,78896511,E,13973.51
001,D,86421637,E,6570.76
002,R,31592454,E,7032.96
002,R,26551701,C,12606.01
010,R,38009354,E,6918.91
003,R,80125050,E,17419.19
001,D,96354318,E,9925.03
010,R,30607927,E,4548.15
003,D,78148020,C,9095.04
002,D,91958283,C,1994.11
004,R,14155426,C,4820.05
002,R,46162723,E,10557.69
001,R,45300432,C,886.32
004,R,95519984,E,10147.99
003,R,72916905,C,8991.76
001,R,82025242,E,9644.96
010,R,11071187,C,3844.43
002,R,88236298,C,5835.00
010,R,38009354,C,7475.89
010,D,83557290,E,300.52
010,R,84323528,C,12716.02
002,D,33742263,E,3148.52
001,R,69016663,E,11397.22
001,R,47958516,C,12151.14
003,R,21691559,C,7779.49
001,R,78196611,C,12095.85
002,R,26551701,C,1287.93
010,R,49841044,C,5171.85
002,R,26366233,C,3986.69
002,R,23045932,C,10007.02
010,R,77333643,C,7808.78
004,R,30143075,E,15899.21
004,R,84111204,C,2161.27
001,R,21428814,E,14390.71
002,R,65984962,E,15577.17
004,R,14155426,E,5709.29
004,D,84111204,C,16025.90
004,R,50102758,E,10767.55
010,D,30607927,E,561.28
004,R,13100148,E,10176.10
001,D,83325131,E,11925.88
001,R,96354318,C,1228.74
001,R,21428814,C,4162.71
001,R,86421637,E,12840.49
003,D,35725512,C,2057.40
001,R,12864957,C,2167.56
010,D,17035798,C,9767.07
004,R,62674098,C,12747.78
002,D,59487418,C,16708.22
004,R,18741861,E,5239.51
004,R,54852765,E,8779.77
010,D,23714022,E,1968.10
002,R,62173413,E,4858.20
002,R,31595728,C,3452.39
004,D,26818535,E,5450.82
001,R,96839968,C,5363.70
003,D,22476200,C,11.53
003,R,72916905,C,15832.64
002,R,26551701,E,2402.82
003,D,62673768,C,10608.82
003,R,52595996,C,12160.29
001,D,78196611,C,6063.79
003,D,77835618,E,9182.96
002,D,33388336,E,14367.44
001,R,47958516,E,9529.14
010,R,72029305,E,1481.37
004,R,81567991,C,14493.77
001,R,91521274,E,12017.61
003,D,61194129,C,6982.39
001,D,24185178,C,15653.77
004,R,24635057,E,2513.66
001,R,83325131,E,13181.01
004,R,73842835,E,14886.89
002,R,23098509,C,8557.29
002,R,26366233,E,7546.33
003,D,14855511,C,10223.53
004,D,68168171,E,7584.90
001,R,13214052,E,2391.41
001,R,92416197,C,2840.69
010,R,77333643,E,994.24
001,R,92416197,E,4428.63
010,R,11071187,E,3211.75
010,R,17543924,E,7446.20
002,R,59487418,E,5229.27
004,R,62674098,E,14751.62
002,R,17599227,C,54.09
004,D,26818535,E,5968.64
002,D,23098509,C,15040.91
001,R,45300432,E,6725.49
010,R,50548744,C,16619.87
004,R,77921801,C,15358.60
003,R,65444021,C,15064.48
003,R,85664553,C,1497.17
002,D,31592454,E,12455.37
002,D,22246171,E,17159.85
002,R,17599227,C,10900.41
003,R,59475125,C,10296.42
004,R,34923069,E,10654.38
001,D,68993010,C,4321.48
002,D,21098705,C,1669.10
003,R,35725512,C,11340.48
001,R,59219337,E,11383.04
001,R,91521274,E,14619.58
001,R,73544148,E,5625.78
010,R,19598750,C,867.39
010,R,88182523,E,13098.58
004,D,62674098,E,7819.02
001,R,83325131,E,15735.24
003,D,23436461,E,12356.89
001,R,73544148,E,6000.24
004,D,54852765,C,12654.08
003,R,96336228,C,420.48
004,D,49486992,C,2990.81
010,D,58450819,C,7753.66
001,D,96354318,E,4707.69
002,R,41585714,E,16789.17
010,R,11071187,E,4702.47
010,R,58450819,C,7296.36
004,D,34923069,C,8265.62
002,R,31592454,C,7141.12
002,R,59487418,E,16195.15
003,R,16826886,E,16793.17
004,R,30143075,C,259.95
003,R,90181292,E,11515.54
001,R,96175615,E,17241.82
004,D,73842835,E,14486.57
002,D,23045932,C,15311.50
002,R,91958283,C,1347.14
002,R,22246171,C,8798.06
001,R,96354318,E,4642.79
001,R,94059392,C,5932.49
003,R,61103948,C,1213.94
004,R,26818535,E,4197.86
003,R,94060961,E,14313.02
010,R,11071187,C,5878.45
002,R,23098509,E,3966.20
004,D,18741861,C,1195.95
001,R,68993010,C,6188.69
003,R,93633726,C,733.62
001,R,82025242,E,11694.37
003,R,57771780,E,11591.16
003,D,90181292,C,12499.25
010,R,30607927,E,12514.38
003,R,94060961,C,6812.43
004,R,40634716,C,16977.54
010,R,72029305,C,8925.71
010,R,64178375,E,1568.21
004,R,38538953,E,1913.83
002,R,31592454,E,645.36
002,R,31592454,E,1228.88
002,R,88236298,E,5912.28
001,D,25406802,C,9563.40
003,D,21691559,E,17184.89
002,R,88236298,C,3731.26
002,R,59487418,E,14508.92
003,D,62673768,C,2498.36
010,R,57567982,E,7109.90
003,D,22476200,C,17.49
003,D,35725512,C,313.61
002,R,17599227,E,8642.94
004,R,96376956,C,11007.03
004,R,68958820,E,6629.41
004,R,32958561,C,14869.44
010,D,88182523,C,1469.77
002,D,59487418,E,14010.91
001,R,97353350,E,8373.71
001,R,69016663,E,2851.45
002,R,41585714,C,8158.84
003,D,31917247,E,15939.04
010,R,38009354,E,9056.98
002,R,22246171,E,12950.14
010,D,79741942,E,937.97
001,D,76881922,E,4271.68
010,D,24908386,E,4424.95
001,R,96354318,E,13066.99
004,D,62674098,C,14106.68
001,R,18778637,C,9304.57
004,R,68168171,C,13836.29
010,D,19598750,E,11874.96
001,R,47958516,C,10760.82
001,R,66912332,E,6483.51
002,R,31595728,C,3964.36
010,D,17035798,E,7357.01
004,D,32958561,C,12568.17
001,R,69016663,C,1292.24
002,R,17599227,C,942.06
002,R,23045932,C,8652.99
002,D,26366233,C,10398.40
004,R,77614035,C,10857.45
004,R,34923069,E,15333.23
004,R,14155426,C,15088.29
003,R,35725512,C,6499.13
003,D,77835618,E,665.03
010,R,17543924,C,4215.84
010,R,68867119,C,13175.02
003,R,77835618,C,4570.59
003,R,59249398,E,7924.40
002,D,22246171,E,15474.05
004,R,49486992,C,4855.18
004,R,44340261,C,5090.06
002,R,22246171,E,8389.84
003,D,61194129,E,3214.33
001,D,94059392,C,11276.42
002,R,26366233,E,10125.02
002,R,88236298,C,5455.72
010,D,68867119,E,6927.75
001,R,96839968,C,4381.01
010,D,57567982,E,17085.86
004,R,62674098,C,3325.45
010,R,24596408,E,682.91
010,R,52245158,E,12056.34
002,D,23098509,E,4233.90
010,D,19598750,E,13923.73
004,D,24635057,C,17376.25
001,R,22769771,E,14906.61
001,D,91521274,E,10656.83
003,D,61194129,C,8766.45
001,R,81298659,C,13142.25
004,D,40634716,C,5912.73
001,R,22769771,E,9412.25
010,R,38009354,E,9633.67
003,R,61194129,C,15503.68
001,R,83325131,E,8289.94
004,D,26818535,E,14540.52
003,D,94060961,E,12964.77
002,R,16837003,E,7913.04
004,R,32958561,C,9157.74
004,D,84111204,C,6566.18
004,R,68168171,E,9119.64
001,R,97353350,E,5855.84
002,D,41585714,C,15782.05
004,R,62674098,C,8774.76
003,R,27693573,E,258.37
003,D,90181292,C,6275.15
004,R,81567991,C,937.57
010,D,79741942,C,5586.11
004,R,18741861,C,16625.60
004,R,72534576,E,8961.52
002,R,56192459,C,7128.10
003,D,14855511,E,11601.33
010,R,64178375,E,12032.64
010,R,99652124,E,10418.39
003,R,90181292,C,16949.56
003,R,96336228,E,12672.91
010,R,19598750,E,10093.58
002,R,46162723,E,8278.04
004,R,49486992,E,1274.54
002,R,33742263,E,14071.22
003,R,21691559,E,1334.78
004,D,49486992,E,14568.99
010,R,83557290,E,12033.92
004,R,78896511,C,7133.35
003,R,80125050,C,3612.55
003,R,32885396,E,10142.89
001,R,21428814,E,9856.66
010,D,23714022,E,8032.05
010,D,68867119,E,4440.07
004,D,78896511,E,12978.51
010,D,68867119,C,15776.18
003,D,59249398,E,6796.23
002,R,33388336,C,5909.96
004,R,73842835,E,13111.90
001,R,92203827,E,13039.13
010,D,77333643,E,8903.78
002,R,16837003,E,9296.76
001,R,96839968,E,8415.76
004,R,44340261,C,15414.83
001,R,66912332,C,2669.42
001,R,13214052,E,14547.78
010,R,99652124,E,16766.05
004,R,13100148,C,4100.30
010,R,24596408,C,2166.39
010,R,96570827,C,16364.50
001,R,94059392,C,5604.27
004,R,50102758,C,9449.94
001,D,76881922,C,13500.88
002,R,65984962,C,17331.68
003,R,62673768,E,1457.23
001,R,86421637,E,8538.44
004,R,81567991,C,1814.98
004,D,34842257,C,9151.24
004,R,40634716,E,4968.94
010,R,79741942,C,6734.28
010,D,81485608,E,6227.00
003,R,94060961,C,10063.87
002,R,62173413,C,4697.71
003,D,72916905,C,2961.74
001,R,76881922,E,14185.77
010,R,49841044,E,3566.45
001,R,35064840,C,4267.78
001,R,73544148,E,6905.63
010,R,72029305,E,15027.10
010,D,19598750,E,2498.41
010,R,72029305,E,12751.97
001,D,45300432,C,7380.57
002,R,31595728,C,4086.53
004,R,77921801,C,17091.06
003,R,32885396,E,11643.19
010,D,30607927,E,25.61
003,D,21691559,C,8061.35
001,R,66912332,E,1279.16
004,D,24635057,C,15020.46
002,R,48827245,E,13444.29
002,R,41585714,C,13014.32
004,D,50102758,C,11288.77
003,D,83285634,E,11383.30
002,D,22246171,C,15537.96
002,R,82006163,E,14458.49
003,D,72916905,C,4084.07
010,R,57567982,E,13248.97
003,D,16826886,C,8338.89
002,R,33388336,C,15897.70
001,R,13214052,E,6592.07
010,D,17035798,C,12273.25
003,D,22476200,E,6985.89
004,D,44340261,E,1462.69
002,R,56192459,C,6702.43
010,R,79741942,C,1421.93
001,D,68993010,C,3434.85
003,D,41498539,E,13851.94
010,R,84323528,E,3746.43
010,R,68867119,C,6377.03
010,R,68867119,C,13563.58
002,R,31592454,C,6478.27
002,R,23045932,E,12167.87
003,R,84774576,E,16224.47
001,D,59219337,C,13156.14
002,R,48827245,E,15020.21
002,R,23045932,E,3091.58
003,D,52595996,C,9364.56
010,D,33667416,C,9327.50
010,D,24596408,E,15991.74
010,R,17035798,E,14738.11
001,D,76881922,C,2998.88
002,R,91958283,C,17496.03
003,R,27693573,C,1958.65
010,R,57567982,C,6196.42
004,D,34923069,C,7864.58
002,R,21098705,E,17043.78
001,R,81298659,C,15463.27
010,D,79741942,C,11236.39
010,D,40341038,C,3753.39
004,R,20709792,E,9577.52
010,R,84323528,E,10507.98
003,D,21691559,E,7698.66
010,R,57567982,C,1428.41
002,R,62173413,E,7530.27
010,R,81485608,E,7566.60
004,R,78896511,C,13600.07
010,R,17035798,E,16407.29
002,D,31592454,C,1447.13
001,R,18778637,C,2894.37
010,D,64178375,E,13445.87
002,D,88236298,E,10014.46
002,D,33742263,E,37.14
010,R,81485608,C,6113.10
003,R,92547429,E,12047.03
010,R,84323528,E,3160.35
001,R,21428814,E,5924.36
003,R,41649356,E,3977.94
001,R,69016663,C,4012.86
001,D,35064840,C,16711.79
002,D,31595728,E,5207.93
002,R,48827245,E,11562.60
002,D,48827245,C,13064.65
001,R,45300432,C,17448.23
003,R,80125050,E,14793.64
010,D,17543924,E,2954.56
002,D,21098705,C,6787.61
004,R,20709792,E,7837.78
002,D,91958283,E,11216.26
002,D,33388336,C,1404.92
002,D,46162723,C,11457.05
010,R,17543924,C,14595.21
010,R,96570827,C,4539.53
003,D,65444021,E,17393.32
002,R,88236298,E,13521.48
003,D,96336228,E,13964.76
001,R,94059392,C,1932.15
002,D,21098705,C,16162.24
004,D,73842835,C,1779.10
002,R,23098509,C,11273.60
004,D,50102758,E,2626.70
003,R,77835618,E,10165.61
010,D,49841044,C,16220.05
002,R,31595728,E,3983.93
010,D,24908386,E,13367.27
001,R,59219337,C,16147.39
002,D,21098705,E,3294.69
001,R,81298659,C,6587.17
010,D,17543924,C,224.81
003,R,59249398,E,12813.80
001,R,12864957,E,1967.90
010,R,17543924,C,9937.43
001,D,92416197,E,11083.34
002,D,65984962,C,10548.53
004,R,68958820,C,16793.80
010,R,79741942,C,1769.77
001,R,71086164,C,4952.25
004,R,20709792,C,8923.00
002,R,65984962,E,2310.55
004,R,49486992,E,12358.36
001,R,91521274,C,3227.60
002,R,33388336,C,7182.26
003,R,85664553,C,17322.65
004,R,32958561,C,10897.25
004,D,95519984,E,913.66
010,D,96570827,E,13192.11
004,D,18741861,E,5979.35
003,R,52595996,C,14252.47
003,R,23436461,C,10698.28
003,R,52595996,C,7682.94
001,R,78196611,C,5137.23
004,R,40634716,E,11641.68
002,D,65984962,C,8414.08
002,R,46162723,C,1056.34
010,D,84323528,E,6736.51
010,D,64178375,E,5952.45
003,R,32597547,C,16542.44
002,D,23098509,C,13405.49
010,R,52245158,E,10483.93
010,D,17543924,E,12281.05
001,D,69016663,E,13371.25
001,D,13214052,E,6575.77
004,D,68958820,E,3545.24
010,R,52245158,C,2615.62
002,R,33742263,C,4975.13
002,R,59487418,E,10982.69
001,R,91521274,C,7394.30
001,D,25406802,C,9347.51
004,D,72534576,C,6139.04
010,R,50548744,E,2296.92
010,R,58450819,E,17218.55
004,R,24635057,E,8717.99
001,D,83325131,E,2676.68
003,D,83285634,E,62.23
010,R,24908386,E,14059.24
002,R,31595728,C,14721.78
004,R,26818535,E,8160.47
002,R,23045932,C,16028.69
001,D,96839968,C,9770.23
001,D,73544148,E,14194.05
002,R,31595728,E,2626.52
003,D,83285634,E,15665.49
001,R,78196611,C,4289.79
004,D,50102758,C,7330.48
002,R,26366233,C,843.18
004,D,24635057,E,133.63
003,D,92547429,C,5604.85
003,D,57771780,E,11663.00
010,R,84323528,E,12432.48
004,R,62674098,E,954.45
003,R,92547429,E,17203.14
002,R,23045932,E,3134.33
002,R,62173413,C,13889.16
002,D,59487418,E,11873.12
003,D,59475125,E,15980.18
002,D,59487418,E,1927.25
010,D,49841044,E,6983.40
004,D,95519984,E,1449.58
001,D,83325131,C,3783.98
010,R,24908386,C,3390.58
004,D,34842257,C,8379.96
010,R,24908386,C,8999.17
004,R,32958561,C,10963.13
001,R,24185178,E,4693.27
001,R,91521274,C,596.01
001,R,45300432,C,6924.73
003,R,77835618,E,7113.29
002,R,23098509,E,5079.28
004,D,68168171,C,15845.60
004,D,30143075,C,10550.26
010,R,33667416,C,12121.54
002,R,48827245,E,7748.61
002,R,65984962,E,11914.34
001,R,96839968,E,12143.24
003,R,31917247,C,9622.89
002,R,16837003,C,1926.56
010,D,52245158,E,7639.66
004,R,78896511,E,469.68
002,D,45980439,E,4313.26
004,R,34923069,C,12566.19
001,R,86421637,E,16123.39
002,R,31592454,E,14016.82
003,D,92547429,C,15119.39
002,D,22246171,C,4692.97
010,D,83557290,E,8726.80
001,R,81298659,E,14129.13
002,R,82006163,E,3370.16
001,D,96839968,C,12848.15
010,R,30607927,C,4433.67
010,D,11071187,C,2268.21
010,R,17543924,C,853.73
010,R,64178375,E,8712.70
003,R,31917247,E,7204.58
004,R,81567991,E,11892.49
010,R,72029305,C,8355.98
003,R,61103948,E,12757.82
010,R,49841044,C,17126.57
004,R,13100148,E,646.91
010,D,81485608,C,12334.43
001,R,66912332,E,13981.11
001,R,13214052,E,4438.40
004,D,18741861,E,13962.99
010,R,19598750,C,612.90
004,R,62674098,E,4911.99
001,D,76881922,E,3410.64
004,R,14155426,C,12850.41
002,D,22246171,E,1990.72
003,D,77835618,C,8868.78
010,R,24908386,C,9352.44
001,R,25406802,E,1885.78
003,R,22476200,C,4332.06
003,D,61103948,E,15429.42
003,R,92547429,C,2230.67
004,R,77614035,C,7471.45
002,R,23098509,E,4549.81
003,R,35725512,E,1616.95
002,D,31592454,C,15914.43
003,R,41498539,E,11362.79
003,R,32885396,C,14697.14
010,R,24908386,E,7014.02
003,D,44240126,C,570.78
001,R,47958516,C,15918.53
002,D,21098705,C,15654.81
010,R,10417081,C,3747.91
002,D,91958283,C,11216.05
002,R,26551701,E,6838.92
001,R,86421637,E,1502.71
002,D,91958283,C,14694.01
001,D,13214052,C,9851.60
010,R,64178375,C,7214.79
010,D,79741942,C,5068.64
010,R,81485608,C,12190.85
002,R,59487418,E,11889.66
001,R,76881922,C,13675.04
003,D,31917247,C,2357.29
003,R,27693573,E,9319.39
002,R,21098705,E,906.97
004,D,96376956,C,6094.11
001,R,13214052,E,15059.84
010,R,24908386,E,15498.32
004,D,54852765,E,1486.67
003,R,22476200,E,9300.37
001,R,68993010,C,1995.50
010,D,83557290,C,12150.01
003,R,84774576,E,13165.85
002,D,48827245,C,2688.70
001,R,96354318,E,16081.17
